Fecha	Distancia	angCara_+X	angCara_+Y	angCara_+Z	angCara_-X	angCara_-Y	angCara_-Z	angPanel_1	angPanel_2	angPanel_3	angPanel_4
2023-12-21 00:36:51	147169857.08390757	146.82930718628768	64.7049924048455	109.98320683510622	33.17069281371232	115.2950075951545	70.0167931648938	57.81524949021023	28.888680514053004	28.575875948118174	27.89107879239927
2023-12-21 00:37:00	147169874.23392114	146.50070434024335	64.70484050251758	110.44828382370223	33.49929565975665	115.29515949748242	69.55171617629779	58.23509745139211	29.141153391868393	28.827730021514952	28.15342279750541
2023-12-21 00:37:09	147169889.3096304	146.16848197089578	64.70392051669211	110.91114174400602	33.831518029104224	115.2960794833079	69.08885825599398	58.652711317261925	29.39544383863864	29.081475371959524	28.417623962803443
2023-12-21 00:37:17	147169904.9169496	145.83175366806103	64.70554995127203	111.37701769892794	34.16824633193899	115.29445004872797	68.62298230107206	59.07380404505116	29.65680394087469	29.342358581458733	28.688978394572715
2023-12-21 00:37:26	147169923.48019743	145.4913363517843	64.7026866428377	111.83691542001816	34.5086636482157	115.29731335716231	68.16308457998186	59.48818243280886	29.914955567834767	29.600102099151922	28.957135982498237
2023-12-21 00:37:35	147169940.09857538	145.14722811905108	64.70647209343751	112.30351736745435	34.85277188094894	115.29352790656249	67.69648263254564	59.91055591999904	30.18506040323576	29.869862213315045	29.237316588691925
2023-12-21 00:37:43	147169959.67511436	144.79807823350822	64.70407697361736	112.76451081570264	35.201921766491786	115.29592302638264	67.23548918429739	60.32608316617505	30.450795536989936	30.13531491967023	29.51316781905255
2023-12-21 00:37:52	147169977.1756218	144.44619693086108	64.70533815469132	113.22776644193782	35.55380306913891	115.29466184530868	66.7722335580622	60.74471547494155	30.723622066822145	30.40791931928563	29.79612564878163
2023-12-21 00:38:00	147169995.2077323	144.0906798433437	64.70534541904256	113.68928827530736	35.90932015665631	115.29465458095746	66.31071172469265	61.16143830967248	30.997661315985066	30.68179419073883	30.080314480710225
2023-12-21 00:38:09	147170016.14296737	143.73166607991683	64.70300723281065	114.14795088752678	36.268333920083144	115.29699276718934	65.85204911247324	61.57494424474032	31.27142153688542	30.95544554288116	30.364236291046282
2023-12-21 00:38:18	147170035.09695652	143.36881434902975	64.70412786350833	114.61032800546086	36.63118565097025	115.29587213649167	65.38967199453914	61.992795901191975	31.552747415847513	31.23671578725555	30.655754992428363
2023-12-21 00:38:26	147170057.13719085	143.00337270132576	64.70393396168502	115.06999963148647	36.99662729867425	115.29606603831499	64.93000036851353	62.40786662880937	31.834439821174374	31.518403983366742	30.94762442712274
2023-12-21 00:38:35	147170077.010498	142.63438055446412	64.70636454250764	115.53225693712973	37.365619445535906	115.29363545749236	64.46774306287028	62.82601839966656	32.12229259948159	31.806301903094884	31.245666151159057
2023-12-21 00:38:44	147170097.32623407	142.26257316648835	64.70663095751706	115.99149001168881	37.73742683351165	115.29336904248294	64.00850998831119	63.24088245099692	32.409608479245385	32.093710276421426	31.543158630802886
2023-12-21 00:38:52	147170120.76490334	141.88760643348186	64.70493904415251	116.4485060831054	38.11239356651817	115.2950609558475	63.55149391689461	63.65326401611405	32.696974146229756	32.38121405055908	31.840700147074894
2023-12-21 00:39:01	147170141.99994904	141.5095978335817	64.70618986243946	116.90800982364921	38.49040216641831	115.29381013756056	63.09199017635079	64.06872569579085	32.99044488033453	32.67486672865034	32.14433662045533
2023-12-21 00:39:10	147170163.80634397	141.12872804211358	64.7055470497988	117.36519300735492	38.87127195788644	115.2944529502012	62.63480699264508	64.48164443231485	33.2838275407913	32.96847349716538	32.447874589804684
2023-12-21 00:39:18	147170188.55426937	140.74573239941347	64.70282078460126	117.81914868422413	39.25426760058655	115.29717921539877	62.180851315775904	64.89117173061997	33.576373545055965	33.26128376759996	32.75054869885542
2023-12-21 00:39:27	147170211.18824434	140.35966991467677	64.70242466420741	118.27523023558585	39.64033008532323	115.29757533579259	61.724769764414155	65.3032968769561	33.87422191799123	33.55943542572792	33.058511071403885
2023-12-21 00:39:36	147170236.8551518	139.9713190504301	64.70443624444654	118.73259265138057	40.0286809495699	115.29556375555349	61.267407348619464	65.71726514159839	34.17679312326772	33.862346697780346	33.37115725027337
2023-12-21 00:39:44	147170260.45073375	139.5802448987087	64.70378340548716	119.18715057632888	40.41975510129131	115.29621659451284	60.81284942367113	66.1281009226186	34.47829094695633	34.16422085760327	33.68271967232884
2023-12-21 00:39:53	147170284.52338323	139.18663058577624	64.70594223655257	119.64374801272072	40.81336941422375	115.29405776344744	60.35625198727928	66.5415696963385	34.785135913357635	34.47147622759089	33.999591976777396
2023-12-21 00:40:01	147170311.4995269	138.791231334123	64.70539322479738	120.0965978006514	41.20876866587698	115.29460677520261	59.903402199348605	66.95106992835143	35.09016904088926	34.77695258565835	34.31462025509545
2023-12-21 00:40:10	147170336.40229565	138.39313075479723	64.70693189626243	120.5511120998227	41.60686924520277	115.29306810373758	59.44888790017731	67.36268947819845	35.399765944155476	35.087024424908414	34.634180278509774
2023-12-21 00:40:19	147170364.33461386	137.99312312524808	64.70491897261176	121.0014607340978	42.00687687475191	115.29508102738824	58.9985392659022	67.76979263281683	35.70671840452335	35.394482803731414	34.95107487689144
2023-12-21 00:40:27	147170390.1047011	137.5907640468128	64.7052169434794	121.45336674409886	42.40923595318719	115.2947830565206	58.54663325590115	68.17898553338384	36.01819914702116	35.70649838698356	35.27245501834164
2023-12-21 00:40:36	147170416.35440186	137.18579817589804	64.70128601227599	121.90147861024303	42.814201824101964	115.298713987724	58.09852138975696	68.58388203203751	36.32687654950773	36.015741018104045	35.59103672537758
2023-12-21 00:40:45	147170445.63314238	136.77945170287927	64.70566611878749	122.35527732120295	43.220548297120715	115.2943338812125	57.64472267879707	68.9960154577227	36.64610906583155	36.335561832604384	35.92006422877846
2023-12-21 00:40:53	147170472.6186746	136.37099852416304	64.70485445945374	122.80400330669333	43.629001475836944	115.29514554054626	57.19599669330668	69.40249444144676	36.96106058288287	36.65112978878923	36.24481150300423
2023-12-21 00:41:02	147170500.215295	135.96091261353686	64.7069563384749	123.25410189141127	44.03908738646315	115.29304366152512	56.74589810858874	69.81104251713577	37.28053510152271	36.97124390768159	36.57401370214542
2023-12-21 00:41:11	147170530.6570035	135.5487140160388	64.7030752538785	123.69864149805021	44.451285983961206	115.29692474612152	56.301358501949785	70.21337834122006	37.59497016612309	37.286345997270324	36.89819013273098
