Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3	cosPanel_4
2023-12-21 00:47:13	147172083.68192145	-0.45558776283221153	0.42721560516520785	-0.7809779875648648	0.45558776283221153	-0.42721560516520785	0.7809779875648648	0.05878891080307147	0.618762389905116	0.6224182595356089	0.6232183014443061
2023-12-21 00:47:22	147172126.60881966	-0.4484676383459846	0.42727542241850297	-0.7850557246167084	0.4484676383459846	-0.42727542241850297	0.7850557246167084	0.05235835793701039	0.6140328526942744	0.6176894886760725	0.6183982141745665
2023-12-21 00:47:31	147172172.30942	-0.4413143409372585	0.4272453742603359	-0.7891153544674309	0.4413143409372585	-0.4272453742603359	0.7891153544674309	0.045867223053157595	0.6092143611094257	0.6128717973843311	0.6134898356533982
2023-12-21 00:47:39	147172215.7835371	-0.4341229307512834	0.4272147897363071	-0.7931108399375709	0.4341229307512834	-0.4272147897363071	0.7931108399375709	0.03939080785152218	0.604370298596146	0.6080281582274741	0.6085550304875513
2023-12-21 00:47:48	147172262.01933357	-0.42689487884599986	0.4272632241633353	-0.7969986823656678	0.42689487884599986	-0.4272632241633353	0.7969986823656678	0.03300100689534446	0.5995610459336759	0.6032185891685	0.6036529046165182
2023-12-21 00:47:57	147172305.9733938	-0.41963037541023496	0.4272049432766296	-0.8008784455041085	0.41963037541023496	-0.4272049432766296	0.8008784455041085	0.02653321310317775	0.5946480647199189	0.5983053987794904	0.5986479420028363
2023-12-21 00:48:05	147172350.1782232	-0.4123328099121313	0.42722940753584915	-0.804646933261125	0.4123328099121313	-0.42722940753584915	0.804646933261125	0.020158348724113147	0.5897750735740432	0.5934314431213519	0.5936808252805753
2023-12-21 00:48:14	147172397.18195292	-0.40500162955777114	0.42723630377460287	-0.8083581018289886	0.40500162955777114	-0.42723630377460287	0.8083581018289886	0.013787027146682562	0.5848668106651846	0.5885219170300533	0.5886779158491187
2023-12-21 00:48:23	147172441.84819272	-0.3976366398334194	0.42721743254870087	-0.8120162362837852	0.3976366398334194	-0.42721743254870087	0.8120162362837852	0.007411928127186051	0.5799170250200182	0.5835706059397158	0.5836330925952029
2023-12-21 00:48:31	147172489.33684838	-0.39023852441361934	0.427285295978361	-0.8155618737435962	0.39023852441361934	-0.427285295978361	0.8155618737435962	0.001132730425580153	0.5750101613420002	0.578661447226422	0.5786289853943682
