Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3
2023-12-21 05:45:53	147170661.3546915	-0.3682716393269596	0.42757612504814635	-0.825563236194688	0.3682716393269596	-0.42757612504814635	0.825563236194688	-0.01715623565413249	0.5605092561507419	0.564151188571959
2023-12-21 05:46:01	147170710.40616503	-0.3607531198370403	0.42762929855426585	-0.8288488218884242	0.3607531198370403	-0.42762929855426585	0.8288488218884242	-0.023363288952197248	0.5555121945812372	0.5591504136795828
2023-12-21 05:46:10	147170757.50406206	-0.3532026940917481	0.42762910355445166	-0.8320944698046895	0.3532026940917481	-0.42762910355445166	0.8320944698046895	-0.029596517570083695	0.550454282652249	0.5540886490073558
2023-12-21 05:46:19	147170804.81546596	-0.3456282625575322	0.42762123641619526	-0.8352731183794593	0.3456282625575322	-0.42762123641619526	0.8352731183794593	-0.03580935336001423	0.545374924894725	0.549005098547687
2023-12-21 05:46:27	147170854.51552296	-0.3380170515135247	0.42763503377987794	-0.8383750656896866	0.3380170515135247	-0.42763503377987794	0.8383750656896866	-0.04198663230806655	0.5402874644053296	0.5439129675468055
2023-12-21 05:46:36	147170902.2531001	-0.3303862823171198	0.4276155195488906	-0.8414213402912983	0.3303862823171198	-0.4276155195488906	0.8414213402912983	-0.048162292965514435	0.5351623977574609	0.5387830073020855
2023-12-21 05:46:45	147170952.3209205	-0.32272149854817067	0.42762722687121646	-0.8443848584699138	0.32272149854817067	-0.42762722687121646	0.8443848584699138	-0.05429178673027295	0.530038214471303	0.5336534116053329
2023-12-21 05:46:53	147171000.4079996	-0.31502967741956556	0.42762577589793704	-0.8472853699507694	0.31502967741956556	-0.42762577589793704	0.8472853699507694	-0.0604081105335047	0.5248864598790137	0.5284959269808165
2023-12-21 05:47:02	147171048.6895837	-0.30732019233955754	0.4276197312656363	-0.850115089157158	0.30732019233955754	-0.4276197312656363	0.850115089157158	-0.06649641283538621	0.519719803365852	0.5233231922806831
2023-12-21 05:47:11	147171099.3408974	-0.29958156497627214	0.42761562959745236	-0.8528749962628417	0.29958156497627214	-0.42761562959745236	0.8528749962628417	-0.07256011263637224	0.5145354381120625	0.5181323630318662
2023-12-21 05:47:19	147171147.9534165	-0.2918172343104511	0.4276115390352728	-0.8555647687015197	0.2918172343104511	-0.4276115390352728	0.8555647687015197	-0.07859815356506639	0.5093342249496678	0.5129243111612135
2023-12-21 05:47:28	147171198.96594736	-0.2840212431325226	0.427624590186645	-0.8581778040226633	0.2840212431325226	-0.427624590186645	0.8581778040226633	-0.08460027273054961	0.5041249626285057	0.5077077543908161
2023-12-21 05:47:36	147171247.93976802	-0.2762101606389825	0.4276203717072384	-0.8607257198787258	0.2762101606389825	-0.4276203717072384	0.8607257198787258	-0.09058347875644858	0.4988930581544739	0.5024682663256976
