Fecha	Distancia	angCara_+X	angCara_+Y	angCara_+Z	angCara_-X	angCara_-Y	angCara_-Z	angPanel_1	angPanel_2	angPanel_3
2023-12-21 00:12:05	147174154.0843947	109.89079832006257	64.7176096142269	33.09532903831141	70.10920167993743	115.2823903857731	146.90467096168857	22.075624467134592	56.714130202412306	56.976455152963695
2023-12-21 00:12:14	147174092.02454484	110.35893166077616	64.72110402636775	33.42216719038109	69.64106833922385	115.27889597363225	146.5778328096189	21.67717758255221	56.3659839004343	56.6271171399001
2023-12-21 00:12:23	147174032.6741808	110.82658391630542	64.71830615402621	33.758607110624396	69.17341608369459	115.28169384597378	146.24139288937562	21.27637898511737	56.012789212028146	56.272729288087284
2023-12-21 00:12:31	147173971.03895208	111.29375572725064	64.71837662524374	34.09682703133087	68.70624427274936	115.28162337475628	145.90317296866914	20.879652516349573	55.661932280402254	55.92065634268515
2023-12-21 00:12:40	147173912.2045534	111.76124079101058	64.7205296171841	34.43797682322437	68.23875920898942	115.2794703828159	145.56202317677563	20.485961787522008	55.3122110463532	55.56969555995852
2023-12-21 00:12:48	147173850.95159358	112.22731151768366	64.71633572264555	34.78764090754522	67.77268848231634	115.28366427735445	145.2123590924548	20.090805001914944	54.95804697134678	55.21429274657136
2023-12-21 00:12:57	147173789.95210922	112.69349409190579	64.71329471149186	35.140611334541056	67.30650590809422	115.28670528850816	144.85938866545894	19.698381966436553	54.60440323442682	54.85938902168228
2023-12-21 00:13:06	147173731.713098	113.15926088051954	64.71317522119392	35.49496004479317	66.84073911948047	115.28682477880608	144.50503995520685	19.310643410347463	54.25315706459352	54.506858345859214
2023-12-21 00:13:14	147173671.22994763	113.62439251343018	64.714958215513	35.85127445051098	66.37560748656982	115.285041784487	144.14872554948903	18.92724408116419	53.90366657374411	54.15606146633517
2023-12-21 00:13:23	147173610.91815823	114.08912782304796	64.71957553329524	36.20890078285399	65.91087217695205	115.28042446670477	143.791099217146	18.548937163412486	53.55655686233945	53.80762009441176
2023-12-21 00:13:32	147173553.44577497	114.55399585086958	64.71641201606384	36.57675488118913	65.44600414913043	115.28358798393616	143.42324511881085	18.167252556641955	53.20257554980026	53.45230626088341
2023-12-21 00:13:40	147173493.59836158	115.01729117251409	64.71507917486005	36.945597767500516	64.98270882748592	115.28492082513996	143.0544022324995	17.791151068123188	52.851017989627806	53.09939625224483
2023-12-21 00:13:49	147173436.64193717	115.48094916688197	64.71580504057077	37.316708182264485	64.51905083311804	115.28419495942923	142.6832918177355	17.41952245928059	52.500641157680306	52.74764036948649
2023-12-21 00:13:58	147173377.3506158	115.94304871489601	64.71831645984246	37.68869409342491	64.05695128510402	115.28168354015756	142.3113059065751	17.053984903674568	52.15269878573945	52.39829829115452
2023-12-21 00:14:06	147173318.27041617	116.40526657739053	64.71318212119805	38.070342582943844	63.59473342260946	115.28681787880195	141.92965741705615	16.68566907068653	51.79790038658477	52.042098214147316
2023-12-21 00:14:15	147173262.08319902	116.8671517029525	64.71962547715542	38.44591200931224	63.13284829704751	115.2803745228446	141.55408799068778	16.331149995981924	51.45298619401095	51.695732112204645
2023-12-21 00:14:24	147173203.51932555	117.32819529033249	64.71834619117847	38.83025087564394	62.671804709667505	115.28165380882152	141.16974912435606	15.97501038641923	51.10186090652235	51.343155412052404
2023-12-21 00:14:32	147173147.88782582	117.78841251717944	64.71810976073186	39.21632819067457	62.211587482820555	115.28189023926814	140.78367180932545	15.624870805339652	50.75201445108723	50.99183510970726
2023-12-21 00:14:41	147173089.88262388	118.24898191097527	64.71982824003466	39.60435993836101	61.751018089024726	115.28017175996534	140.395640061639	15.281026432451403	50.40336512267027	50.64168281103009
2023-12-21 00:14:49	147173032.2200223	118.70802687472492	64.71486566795744	39.99947796841129	61.29197312527509	115.28513433204256	140.0005220315887	14.93758484792315	50.04981752916305	50.28663153586172
2023-12-21 00:14:58	147172977.44944072	119.16624179371443	64.71940973377352	40.3894960084444	60.833758206285566	115.2805902662265	139.61050399155562	14.6088571223266	49.70499573880169	49.94025998044543
2023-12-21 00:15:07	147172920.25120452	119.62481335993522	64.7174808460763	40.7879073747831	60.37518664006479	115.2825191539237	139.21209262521688	14.280050983125578	49.35400804468592	49.58771421831516
2023-12-21 00:15:15	147172866.07609883	120.08132475581802	64.71559019540564	41.18745357247733	59.918675244182005	115.28440980459438	138.81254642752268	13.959166900987249	49.004398874918664	49.23652926815925
2023-12-21 00:15:24	147172809.52824613	120.53846746116018	64.71658368642903	41.58821325158737	59.46153253883985	115.28341631357097	138.41178674841262	13.647507693872116	48.656666240273395	48.88718566732534
2023-12-21 00:15:33	147172753.32557467	120.99446244420514	64.7176378789738	41.990784614559985	59.00553755579486	115.2823621210262	138.00921538544003	13.344224176711176	48.309678938521806	48.53856544482393
2023-12-21 00:15:41	147172700.05114272	121.44894987671432	64.72051176688666	42.39342444962512	58.55105012328569	115.27948823311336	137.60657555037488	13.051793312493526	47.965308715192386	48.192536446857694
2023-12-21 00:15:50	147172644.4443118	121.90318870549613	64.71535633508462	42.80483891004276	58.09681129450387	115.28464366491538	137.19516108995725	12.760316382099928	47.61368787880505	47.839252724682794
2023-12-21 00:15:59	147172589.14548004	122.3568356610294	64.72021367712067	43.21070099536219	57.643164338970635	115.27978632287933	136.7892990046378	12.488391861668532	47.271434946891645	47.49528430843309
2023-12-21 00:16:07	147172536.71976155	122.80990858228466	64.71893293008145	43.62349838415094	57.19009141771535	115.28106706991856	136.37650161584907	12.22070126001394	46.92386948317415	47.145994176940555
